Absolute Time,x_noise,x_hat,y_noise,y_hat,psi_noise,psi_hat,lost
3572009616.603292,4.534972,4.494500,0.851471,0.824365,-1.912919,-1.925873,1.000000
3572009616.613292,4.550893,4.496942,0.892066,0.821824,-1.988202,-1.926509,1.000000
3572009616.623294,4.571860,4.499526,0.841106,0.820475,-1.932368,-1.929353,1.000000
3572009616.633293,4.537000,4.502843,0.870085,0.817720,-1.938908,-1.930466,1.000000
3572009616.643293,4.596524,4.505010,0.853484,0.815896,-1.897114,-1.931740,1.000000
3572009616.653294,4.495786,4.509012,0.845407,0.813687,-1.898792,-1.931739,1.000000
3572009616.663294,4.551970,4.509913,0.843124,0.811303,-1.955898,-1.931784,1.000000
3572009616.673294,4.550407,4.512255,0.843567,0.808854,-1.892158,-1.933514,1.000000
3572009616.683293,4.536280,4.514696,0.894281,0.806568,-1.972494,-1.933308,1.000000
3572009616.693291,4.500722,4.516376,0.853974,0.805754,-1.962463,-1.935482,1.000000
3572009616.703295,4.548297,4.516989,0.857953,0.803785,-1.946792,-1.937298,1.000000
3572009616.713295,4.591409,4.519042,0.826185,0.802009,-1.920172,-1.938599,1.000000
3572009616.723296,4.567681,4.522399,0.853049,0.799378,-1.914445,-1.939074,1.000000
3572009616.733296,4.571581,4.524973,0.795283,0.797627,-1.901581,-1.939362,1.000000
3572009616.743296,4.551738,4.527630,0.835724,0.794237,-1.953094,-1.939259,1.000000
3572009616.753297,4.595516,4.529449,0.810681,0.792081,-1.902742,-1.940679,1.000000
3572009616.763297,4.578009,4.532677,0.901465,0.789309,-1.945615,-1.940567,1.000000
3572009616.773299,4.538901,4.535148,0.873050,0.789251,-1.970643,-1.941724,1.000000
3572009616.783298,4.543530,4.536305,0.864060,0.788329,-1.966495,-1.943587,1.000000
3572009616.793294,4.561014,4.537578,0.867484,0.787174,-1.956031,-1.945276,1.000000
3572009616.803298,4.605055,4.539364,0.830955,0.786167,-1.934248,-1.946606,1.000000
3572009616.813298,4.540949,4.542473,0.848939,0.784135,-1.962235,-1.947253,1.000000
3572009616.823299,4.631644,4.543501,0.820575,0.782664,-1.951754,-1.948707,1.000000
3572009616.833300,4.560913,4.547214,0.849635,0.780410,-1.938732,-1.949810,1.000000
3572009616.843299,4.539424,4.548770,0.789976,0.779097,-1.930856,-1.950494,1.000000
3572009616.853300,4.542955,4.549671,0.842859,0.776070,-1.955840,-1.950923,1.000000
3572009616.863300,4.584244,4.550565,0.829221,0.774667,-1.963682,-1.952077,1.000000
3572009616.873302,4.537011,4.552625,0.842521,0.772895,-1.988463,-1.953429,1.000000
3572009616.883300,4.593686,4.553144,0.876569,0.771543,-1.962244,-1.955475,1.000000
3572009616.893298,4.576656,4.555411,0.822700,0.771266,-1.957642,-1.956688,1.000000
3572009616.903303,4.612797,4.557122,0.818354,0.769411,-1.986037,-1.957728,1.000000
3572009616.913302,4.612619,4.559755,0.874180,0.767453,-1.922403,-1.959579,1.000000
3572009616.923303,4.566630,4.562519,0.862779,0.767274,-2.027625,-1.959493,1.000000
3572009616.933304,4.648019,4.563485,0.845932,0.766656,-1.998110,-1.962521,1.000000
3572009616.943303,4.647999,4.566928,0.889569,0.765586,-2.006073,-1.964592,1.000000
3572009616.953303,4.581810,4.570243,0.820693,0.765832,-1.929936,-1.966842,1.000000
3572009616.963305,4.632144,4.571760,0.858991,0.764115,-1.919334,-1.966774,1.000000
3572009616.973304,4.637305,4.574755,0.845533,0.763595,-1.975985,-1.966390,1.000000
3572009616.983303,4.634641,4.577625,0.889327,0.762630,-2.040486,-1.967690,1.000000
3572009616.993301,4.580087,4.580110,0.799535,0.762931,-1.969120,-1.970861,1.000000
3572009617.003305,4.711337,4.581152,0.838954,0.760635,-2.019723,-1.971833,1.000000
3572009617.013305,4.645416,4.585871,0.786232,0.759525,-1.963713,-1.974274,1.000000
3572009617.023307,4.594030,4.588692,0.825974,0.756944,-2.030586,-1.974989,1.000000
3572009617.033306,4.650271,4.589684,0.775357,0.755551,-1.959270,-1.977662,1.000000
3572009617.043306,4.613499,4.592551,0.838798,0.752772,-1.926790,-1.978149,1.000000
3572009617.053307,4.619851,4.594355,0.776770,0.751988,-1.951561,-1.977658,1.000000
3572009617.063307,4.645677,4.596210,0.806883,0.749366,-1.954612,-1.977909,1.000000
3572009617.073307,4.641664,4.598763,0.819506,0.747708,-1.986708,-1.978239,1.000000
3572009617.083307,4.704104,4.601013,0.783908,0.746440,-2.018348,-1.979507,1.000000
3572009617.093305,4.637367,4.604935,0.791126,0.744129,-1.982355,-1.981675,1.000000
3572009617.103310,4.666301,4.606891,0.747449,0.742134,-2.005417,-1.982717,1.000000
3572009617.113308,4.702231,4.609566,0.762953,0.738885,-1.999431,-1.984411,1.000000
3572009617.123310,4.609509,4.613245,0.798047,0.736196,-1.999999,-1.985880,1.000000
3572009617.133309,4.615317,4.614072,0.825896,0.734623,-1.989471,-1.987323,1.000000
3572009617.143311,4.639169,4.615081,0.762406,0.733931,-1.996405,-1.988413,1.000000
3572009617.153310,4.664432,4.616741,0.816454,0.731377,-1.965294,-1.989676,1.000000
3572009617.163311,4.590772,4.619204,0.815014,0.730528,-1.959992,-1.989980,1.000000
3572009617.173311,4.669642,4.619434,0.716971,0.729668,-1.979723,-1.990116,1.000000
3572009617.183310,4.653979,4.621922,0.814918,0.725916,-1.936259,-1.990827,1.000000
3572009617.193307,4.648321,4.624018,0.718987,0.725217,-1.985675,-1.990230,1.000000
3572009617.203312,4.699028,4.625719,0.788933,0.721651,-2.007920,-1.991107,1.000000
3572009617.213313,4.633007,4.628793,0.809713,0.720237,-2.032126,-1.992615,1.000000
3572009617.223313,4.660536,4.629742,0.757536,0.719460,-2.019416,-1.994798,1.000000
3572009617.233315,4.657128,4.631519,0.734776,0.717174,-1.997365,-1.996543,1.000000
3572009617.243313,4.648964,4.633218,0.737500,0.714304,-1.992442,-1.997586,1.000000
3572009617.253314,4.627967,4.634641,0.746376,0.711604,-2.023025,-1.998452,1.000000
3572009617.263314,4.673775,4.635297,0.723450,0.709219,-1.978452,-2.000197,1.000000
3572009617.273315,4.628137,4.637438,0.744023,0.706268,-1.988683,-2.000573,1.000000
3572009617.283313,4.654699,4.638132,0.762875,0.704003,-1.974865,-2.001238,1.000000
3572009617.293312,4.657493,4.639636,0.742005,0.702376,-1.966945,-2.001472,1.000000
3572009617.303315,4.665953,4.641205,0.717161,0.700189,-1.981768,-2.001462,1.000000
3572009617.313316,4.663245,4.642926,0.756131,0.697319,-1.986157,-2.001886,1.000000
3572009617.323316,4.691697,4.644502,0.766444,0.695680,-2.026074,-2.002426,1.000000
3572009617.333316,4.623926,4.646736,0.736405,0.694360,-2.025378,-2.004130,1.000000
3572009617.343316,4.689036,4.646903,0.731118,0.692193,-2.064805,-2.005764,1.000000
3572009617.353317,4.707827,4.648853,0.701356,0.689903,-1.980308,-2.008520,1.000000
3572009617.363316,4.679796,4.651589,0.735707,0.686873,-2.025322,-2.008698,1.000000
3572009617.373319,4.670722,4.653262,0.778294,0.684907,-2.032292,-2.010201,1.000000
3572009617.383317,4.691163,4.654594,0.701325,0.684252,-2.032896,-2.011867,1.000000
3572009617.393314,4.677328,4.656488,0.688751,0.681343,-2.008158,-2.013504,1.000000
3572009617.403319,4.683100,4.658000,0.777199,0.678169,-2.032625,-2.014361,1.000000
3572009617.413319,4.685261,4.659555,0.741626,0.677683,-2.050407,-2.015917,1.000000
3572009617.423319,4.660457,4.661067,0.788642,0.676146,-1.964548,-2.017955,1.000000
3572009617.433319,4.725130,4.662091,0.737683,0.676123,-2.020633,-2.017393,1.000000
3572009617.443320,4.709516,4.664806,0.749613,0.674543,-2.031842,-2.018503,1.000000
3572009617.453321,4.635597,4.666942,0.711509,0.673353,-2.032055,-2.019911,1.000000
3572009617.463320,4.704185,4.666828,0.729512,0.671073,-2.027208,-2.021286,1.000000
3572009617.473321,4.736462,4.668761,0.732043,0.669397,-1.996010,-2.022477,1.000000
3572009617.483320,4.710821,4.671696,0.714198,0.667873,-2.049560,-2.022709,1.000000
3572009617.493318,4.694753,4.673604,0.691779,0.665822,-2.000392,-2.024517,1.000000
3572009617.503322,4.749654,4.675148,0.711284,0.663212,-2.018088,-2.024818,1.000000
3572009617.513321,4.672407,4.678209,0.644418,0.661239,-2.006683,-2.025631,1.000000
3572009617.523322,4.741930,4.678935,0.688750,0.657359,-2.060102,-2.026082,1.000000
3572009617.533323,4.734315,4.681511,0.682335,0.654860,-2.011782,-2.028099,1.000000
3572009617.543323,4.789477,4.683951,0.665903,0.652285,-2.063262,-2.028628,1.000000
3572009617.553323,4.675778,4.687774,0.686345,0.649260,-2.039237,-2.030665,1.000000
3572009617.563324,4.741698,4.688206,0.650610,0.646946,-2.071018,-2.031933,1.000000
3572009617.573325,4.768138,4.690463,0.739149,0.643622,-2.021915,-2.034106,1.000000
3572009617.583324,4.802913,4.693603,0.643655,0.643050,-2.026028,-2.034764,1.000000
3572009617.593321,4.723418,4.697665,0.669739,0.639670,-2.015095,-2.035523,1.000000
3572009617.603325,4.738570,4.699294,0.653646,0.637171,-1.985965,-2.035935,1.000000
3572009617.613326,4.720028,4.701421,0.703227,0.634297,-2.058545,-2.035470,1.000000
3572009617.623327,4.709879,4.702691,0.677849,0.632912,-2.074006,-2.037162,1.000000
3572009617.633326,4.723798,4.703569,0.662406,0.630808,-2.037259,-2.039263,1.000000
3572009617.643326,4.770882,4.704957,0.700712,0.628337,-2.013477,-2.040218,1.000000
3572009617.653327,4.727206,4.707777,0.684104,0.627092,-2.039247,-2.040440,1.000000
3572009617.663327,4.767659,4.709135,0.645175,0.625372,-2.042180,-2.041415,1.000000
3572009617.673328,4.766623,4.711638,0.667913,0.622551,-2.027454,-2.042448,1.000000
3572009617.683329,4.770881,4.714086,0.646444,0.620497,-2.055757,-2.043014,1.000000
3572009617.693325,4.778710,4.716492,0.641628,0.617848,-1.949171,-2.044400,1.000000
3572009617.703329,4.783468,4.719417,0.671401,0.615232,-2.065511,-2.042590,1.000000
3572009617.713329,4.802251,4.722003,0.603069,0.613470,-2.015655,-2.044268,1.000000
3572009617.723330,4.791129,4.725238,0.701436,0.609780,-2.018502,-2.044422,1.000000
3572009617.733330,4.755441,4.728040,0.702184,0.609104,-2.031551,-2.044653,1.000000
3572009617.743330,4.812626,4.729659,0.622230,0.608461,-2.067480,-2.045260,1.000000
3572009617.753330,4.790984,4.732798,0.662444,0.605448,-2.051308,-2.046912,1.000000
3572009617.763330,4.765819,4.735260,0.667236,0.603724,-2.095454,-2.048038,1.000000
3572009617.773331,4.845425,4.736754,0.677158,0.602164,-2.065759,-2.050438,1.000000
3572009617.783332,4.817833,4.740658,0.613498,0.600963,-2.136980,-2.051893,1.000000
3572009617.793328,4.770601,4.743386,0.613978,0.597876,-2.052581,-2.055416,1.000000
3572009617.803333,0.000000,4.744928,0.000000,0.594945,-0.000000,-2.056344,1.000000
3572009617.813334,0.000000,4.607342,0.000000,0.579590,-0.000000,-1.996466,0.000000
3572009617.823333,0.000000,4.613525,0.000000,0.578330,-0.000000,-1.999061,0.000000
3572009617.833334,0.000000,4.619548,0.000000,0.577191,-0.000000,-2.001620,0.000000
3572009617.843333,0.000000,4.625416,0.000000,0.576168,-0.000000,-2.004142,0.000000
3572009617.853333,0.000000,4.631135,0.000000,0.575259,-0.000000,-2.006630,0.000000
3572009617.863334,0.000000,4.636709,0.000000,0.574460,-0.000000,-2.009083,0.000000
3572009617.873335,0.000000,4.642141,0.000000,0.573768,-0.000000,-2.011503,0.000000
3572009617.883334,0.000000,4.647437,0.000000,0.573180,-0.000000,-2.013890,0.000000
3572009617.893331,0.000000,4.652599,0.000000,0.572692,-0.000000,-2.016245,0.000000
3572009617.903335,0.000000,4.657633,0.000000,0.572302,-0.000000,-2.018569,0.000000
3572009617.913335,0.000000,4.662541,0.000000,0.572007,-0.000000,-2.020863,0.000000
3572009617.923337,0.000000,4.667327,0.000000,0.571804,-0.000000,-2.023127,0.000000
3572009617.933336,0.000000,4.671996,0.000000,0.571690,-0.000000,-2.025362,0.000000
3572009617.943336,0.000000,4.676550,0.000000,0.571664,-0.000000,-2.027568,0.000000
3572009617.953336,0.000000,4.680992,0.000000,0.571721,-0.000000,-2.029747,0.000000
3572009617.963338,0.000000,4.685327,0.000000,0.571861,-0.000000,-2.031899,0.000000
3572009617.973338,0.000000,4.689557,0.000000,0.572080,-0.000000,-2.034024,0.000000
3572009617.983337,0.000000,4.693686,0.000000,0.572376,-0.000000,-2.036123,0.000000
3572009617.993334,0.000000,4.697715,0.000000,0.572747,-0.000000,-2.038197,0.000000
3572009618.003338,0.000000,4.701649,0.000000,0.573191,-0.000000,-2.040247,0.000000
3572009618.013339,0.000000,4.705490,0.000000,0.573705,-0.000000,-2.042273,0.000000
3572009618.023339,0.000000,4.709241,0.000000,0.574288,-0.000000,-2.044275,0.000000
3572009618.033339,0.000000,4.712904,0.000000,0.574937,-0.000000,-2.046254,0.000000
3572009618.043341,0.000000,4.716482,0.000000,0.575651,-0.000000,-2.048210,0.000000
3572009618.053340,0.000000,4.719977,0.000000,0.576428,-0.000000,-2.050145,0.000000
3572009618.063341,0.000000,4.723393,0.000000,0.577265,-0.000000,-2.052058,0.000000
3572009618.073342,0.000000,4.726730,0.000000,0.578162,-0.000000,-2.053951,0.000000
3572009618.083341,0.000000,4.729993,0.000000,0.579116,-0.000000,-2.055823,0.000000
3572009618.093338,0.000000,4.733182,0.000000,0.580125,-0.000000,-2.057675,0.000000
3572009618.103342,0.000000,4.736300,0.000000,0.581189,-0.000000,-2.059508,0.000000
3572009618.113342,0.000000,4.739348,0.000000,0.582305,-0.000000,-2.061322,0.000000
3572009618.123345,0.000000,4.742330,0.000000,0.583473,-0.000000,-2.063117,0.000000
3572009618.133343,0.000000,4.745248,0.000000,0.584689,-0.000000,-2.064894,0.000000
3572009618.143344,0.000000,4.748101,0.000000,0.585954,-0.000000,-2.066654,0.000000
3572009618.153344,0.000000,4.750894,0.000000,0.587265,-0.000000,-2.068396,0.000000
3572009618.163344,0.000000,4.753628,0.000000,0.588622,-0.000000,-2.070122,0.000000
3572009618.173345,0.000000,4.756303,0.000000,0.590023,-0.000000,-2.071831,0.000000
3572009618.183343,0.000000,4.758923,0.000000,0.591466,-0.000000,-2.073524,0.000000
3572009618.193341,0.000000,4.761488,0.000000,0.592951,-0.000000,-2.075201,0.000000
3572009618.203346,0.000000,4.764001,0.000000,0.594476,-0.000000,-2.076863,0.000000
3572009618.213346,0.000000,4.766462,0.000000,0.596040,-0.000000,-2.078510,0.000000
3572009618.223347,0.000000,4.768874,0.000000,0.597642,-0.000000,-2.080143,0.000000
3572009618.233348,0.000000,4.771238,0.000000,0.599280,-0.000000,-2.081761,0.000000
3572009618.243348,0.000000,4.773555,0.000000,0.600955,-0.000000,-2.083365,0.000000
3572009618.253346,0.000000,4.775826,0.000000,0.602664,-0.000000,-2.084956,0.000000
3572009618.263347,0.000000,4.778054,0.000000,0.604407,-0.000000,-2.086534,0.000000
3572009618.273348,0.000000,4.780239,0.000000,0.606183,-0.000000,-2.088099,0.000000
3572009618.283348,0.000000,4.782382,0.000000,0.607990,-0.000000,-2.089651,0.000000
3572009618.293345,0.000000,4.784485,0.000000,0.609829,-0.000000,-2.091191,0.000000
3572009618.303348,0.000000,4.786549,0.000000,0.611697,-0.000000,-2.092719,0.000000
3572009618.313348,0.000000,4.788574,0.000000,0.613594,-0.000000,-2.094235,0.000000
3572009618.323349,0.000000,4.790564,0.000000,0.615520,-0.000000,-2.095740,0.000000
3572009618.333349,0.000000,4.792517,0.000000,0.617473,-0.000000,-2.097233,0.000000
3572009618.343351,0.000000,4.794436,0.000000,0.619452,-0.000000,-2.098716,0.000000
3572009618.353351,0.000000,4.796321,0.000000,0.621458,-0.000000,-2.100188,0.000000
3572009618.363350,0.000000,4.798173,0.000000,0.623488,-0.000000,-2.101650,0.000000
3572009618.373353,0.000000,4.799994,0.000000,0.625543,-0.000000,-2.103102,0.000000
3572009618.383350,0.000000,4.801784,0.000000,0.627622,-0.000000,-2.104544,0.000000
3572009618.393348,0.000000,4.803544,0.000000,0.629723,-0.000000,-2.105976,0.000000
3572009618.403352,0.000000,4.805275,0.000000,0.631847,-0.000000,-2.107399,0.000000
3572009618.413352,0.000000,4.806979,0.000000,0.633992,-0.000000,-2.108812,0.000000
3572009618.423353,0.000000,4.808654,0.000000,0.636159,-0.000000,-2.110217,0.000000
3572009618.433353,0.000000,4.810304,0.000000,0.638346,-0.000000,-2.111613,0.000000
3572009618.443353,0.000000,4.811928,0.000000,0.640553,-0.000000,-2.113001,0.000000
3572009618.453353,0.000000,4.813526,0.000000,0.642779,-0.000000,-2.114380,0.000000
3572009618.463355,0.000000,4.815101,0.000000,0.645023,-0.000000,-2.115751,0.000000
3572009618.473354,0.000000,4.816652,0.000000,0.647286,-0.000000,-2.117114,0.000000
3572009618.483355,0.000000,4.818181,0.000000,0.649567,-0.000000,-2.118470,0.000000
3572009618.493351,0.000000,4.819687,0.000000,0.651865,-0.000000,-2.119818,0.000000
3572009618.503356,0.000000,4.821172,0.000000,0.654179,-0.000000,-2.121159,0.000000
3572009618.513355,0.000000,4.822636,0.000000,0.656509,-0.000000,-2.122493,0.000000
3572009618.523357,0.000000,4.824080,0.000000,0.658855,-0.000000,-2.123819,0.000000
3572009618.533357,0.000000,4.825504,0.000000,0.661217,-0.000000,-2.125139,0.000000
3572009618.543356,0.000000,4.826910,0.000000,0.663593,-0.000000,-2.126452,0.000000
3572009618.553357,0.000000,4.828297,0.000000,0.665983,-0.000000,-2.127759,0.000000
3572009618.563358,0.000000,4.829666,0.000000,0.668388,-0.000000,-2.129060,0.000000
3572009618.573358,0.000000,4.831017,0.000000,0.670806,-0.000000,-2.130354,0.000000
3572009618.583359,0.000000,4.832352,0.000000,0.673237,-0.000000,-2.131643,0.000000
3572009618.593355,0.000000,4.833671,0.000000,0.675681,-0.000000,-2.132925,0.000000
3572009618.603359,0.000000,4.834973,0.000000,0.678137,-0.000000,-2.134202,0.000000
3572009618.613358,0.000000,4.836261,0.000000,0.680606,-0.000000,-2.135473,0.000000
3572009618.623361,0.000000,4.837533,0.000000,0.683086,-0.000000,-2.136739,0.000000
3572009618.633359,0.000000,4.838791,0.000000,0.685577,-0.000000,-2.138000,0.000000
3572009618.643361,0.000000,4.840035,0.000000,0.688080,-0.000000,-2.139256,0.000000
3572009618.653361,0.000000,4.841265,0.000000,0.690593,-0.000000,-2.140506,0.000000
3572009618.663360,0.000000,4.842482,0.000000,0.693117,-0.000000,-2.141752,0.000000
3572009618.673361,0.000000,4.843686,0.000000,0.695650,-0.000000,-2.142993,0.000000
3572009618.683361,0.000000,4.844878,0.000000,0.698194,-0.000000,-2.144229,0.000000
3572009618.693358,0.000000,4.846058,0.000000,0.700747,-0.000000,-2.145461,0.000000
3572009618.703362,0.000000,4.847226,0.000000,0.703310,-0.000000,-2.146688,0.000000
3572009618.713362,0.000000,4.848382,0.000000,0.705881,-0.000000,-2.147911,0.000000
3572009618.723362,0.000000,4.849528,0.000000,0.708461,-0.000000,-2.149130,0.000000
3572009618.733363,0.000000,4.850663,0.000000,0.711050,-0.000000,-2.150345,0.000000
3572009618.743363,0.000000,4.851788,0.000000,0.713647,-0.000000,-2.151556,0.000000
3572009618.753364,0.000000,4.852902,0.000000,0.716252,-0.000000,-2.152763,0.000000
3572009618.763364,0.000000,4.854007,0.000000,0.718865,-0.000000,-2.153966,0.000000
3572009618.773365,0.000000,4.855103,0.000000,0.721485,-0.000000,-2.155166,0.000000
3572009618.783364,0.000000,4.856189,0.000000,0.724113,-0.000000,-2.156362,0.000000
3572009618.793360,0.000000,4.857266,0.000000,0.726747,-0.000000,-2.157554,0.000000
3572009618.803365,0.000000,4.858335,0.000000,0.729389,-0.000000,-2.158743,0.000000
3572009618.813366,0.000000,4.859395,0.000000,0.732038,-0.000000,-2.159929,0.000000
3572009618.823367,0.000000,4.860448,0.000000,0.734693,-0.000000,-2.161112,0.000000
3572009618.833366,0.000000,4.861492,0.000000,0.737354,-0.000000,-2.162291,0.000000
3572009618.843367,0.000000,4.862529,0.000000,0.740022,-0.000000,-2.163468,0.000000
3572009618.853367,0.000000,4.863558,0.000000,0.742696,-0.000000,-2.164641,0.000000
3572009618.863367,0.000000,4.864580,0.000000,0.745375,-0.000000,-2.165812,0.000000
3572009618.873369,0.000000,4.865596,0.000000,0.748060,-0.000000,-2.166979,0.000000
3572009618.883368,0.000000,4.866604,0.000000,0.750751,-0.000000,-2.168144,0.000000
3572009618.893365,0.000000,4.867606,0.000000,0.753447,-0.000000,-2.169307,0.000000
3572009618.903370,0.000000,4.868602,0.000000,0.756148,-0.000000,-2.170466,0.000000
3572009618.913369,0.000000,4.869592,0.000000,0.758854,-0.000000,-2.171623,0.000000
3572009618.923370,0.000000,4.870575,0.000000,0.761566,-0.000000,-2.172778,0.000000
